Fold1,Mean±Std
66.67,66.67±nan
86.67,86.67±nan
80.00,80.00±nan
96.67,96.67±nan
53.33,53.33±nan
86.67,86.67±nan
86.67,86.67±nan
96.67,96.67±nan
86.67,86.67±nan
96.67,96.67±nan
83.67,83.67±13.29
